"","V1","V2","V3","V4","V5"
"43645",0,0,0,0,0
"43646",0,0,0,0,0
"43647",0,0,0,0,0
"43648",0,0,0,0,0
"43649",1,1,1,1,1
"43650",1,1,1,1,1
"43651",0,0,0,0,0
"43652",1,1,1,1,1
"43653",0,0,0,0,0
"43654",0,0,0,0,0
"43655",0,0,0,0,0
"43656",0,0,0,0,0
"43657",0,0,0,0,0
"43658",1,1,1,1,1
"43659",1,1,1,1,1
"43660",0,0,0,0,0
"43661",0,0,0,0,0
"43662",1,1,1,1,1
"43663",1,1,1,1,1
"43664",1,1,1,1,1
"43665",1,1,1,1,1
"43666",1,1,1,1,1
"43667",1,1,1,1,1
"43668",0,0,0,0,0
"43669",0,0,0,0,0
"43670",1,1,1,1,1
"43671",0,0,0,0,0
"43672",1,1,1,1,1
"43673",0,0,0,0,0
"43674",0,0,0,0,0
"43675",0,0,0,0,0
"43676",0,0,0,0,0
"43677",0,0,0,0,0
"43678",1,1,1,1,1
"43679",1,1,1,1,1
"43680",0,0,0,0,0
"43681",0,0,0,0,0
"43682",0,0,0,0,0
"43683",0,0,0,0,0
"43684",0,0,0,0,0
"43685",0,0,0,0,0
"43686",1,1,1,1,1
"43687",0,0,0,0,0
"43688",0,0,0,0,0
"43689",1,1,1,1,1
"43690",1,1,1,1,1
"43691",0,0,0,0,0
"43692",0,0,0,0,0
"43693",0,0,0,0,0
"43694",0,0,0,0,0
"43695",0,0,0,0,0
"43696",0,0,0,0,0
"43697",0,0,0,0,0
"43698",1,1,1,1,1
"43699",1,1,1,1,1
"43700",0,0,0,0,0
"43701",0,0,0,0,0
"43702",0,0,0,0,0
"43703",0,0,0,0,0
"43704",0,0,0,0,0
"43705",1,1,1,1,1
"43706",0,0,0,0,0
"43707",1,1,1,1,1
"43708",0,0,0,0,0
"43709",1,1,1,1,1
"43710",0,0,0,0,0
"43711",0,0,0,0,0
"43712",1,1,1,1,1
"43713",0,0,0,0,0
"43714",0,0,0,0,0
"43715",0,0,0,0,0
"43716",1,1,1,1,1
"43717",0,0,0,0,0
"43718",0,0,0,0,0
"43719",0,0,0,0,0
"43720",0,0,0,0,0
"43721",1,1,1,1,1
"43722",0,0,0,0,0
"43723",0,0,0,0,0
"43724",0,0,0,0,0
"43725",0,0,0,0,0
"43726",0,0,0,0,0
"43727",0,0,0,0,0
"43728",0,0,0,0,0
"43729",1,1,1,1,1
"43730",0,0,0,0,0
"43731",0,0,0,0,0
"43732",0,0,0,0,0
"43733",0,0,0,0,0
"43734",0,0,0,0,0
"43735",1,1,1,1,1
"43736",0,0,0,0,0
"43737",0,0,0,0,0
"43738",0,0,0,0,0
"43739",0,0,0,0,0
"43740",0,0,0,0,0
"43741",0,0,0,0,0
"43742",1,1,1,1,1
"43743",1,1,1,1,1
"43744",1,1,1,1,1
"43745",0,0,0,0,0
"43746",1,1,1,1,1
"43747",0,0,0,0,0
"43748",0,0,0,0,0
"43749",0,0,0,0,0
"43750",0,0,0,0,0
"43751",1,1,1,1,1
"43752",1,1,1,1,1
"43753",0,0,0,0,0
"43754",0,0,0,0,0
"43755",0,0,0,0,0
"43756",1,1,1,1,1
"43757",0,0,0,0,0
"43758",0,0,0,0,0
"43759",0,0,0,0,0
"43760",0,0,0,0,0
"43761",0,0,0,0,0
"43762",0,0,0,0,0
"43763",0,0,0,0,0
"43764",1,1,1,1,1
"43765",0,0,0,0,0
"43766",0,0,0,0,0
"43767",0,0,0,0,0
"43768",0,0,0,0,0
"43769",0,0,0,0,0
"43770",0,0,0,0,0
"43771",0,0,0,0,0
"43772",0,0,0,0,0
"43773",0,0,0,0,0
"43774",1,1,1,1,1
"43775",0,0,0,0,0
"43776",0,0,0,0,0
"43777",0,0,0,0,0
"43778",0,0,0,0,0
"43779",0,0,0,0,0
"43780",0,0,0,0,0
"43781",0,0,0,0,0
"43782",0,0,0,0,0
"43783",1,1,1,1,1
"43784",1,1,1,1,1
"43785",0,0,0,0,0
"43786",0,0,0,0,0
"43787",1,1,1,1,1
"43788",0,0,0,0,0
"43789",0,0,0,0,0
"43790",1,1,1,1,1
"43791",0,0,0,0,0
"43792",0,0,0,0,0
"43793",0,0,0,0,0
"43794",0,0,0,0,0
"43795",0,0,0,0,0
"43796",0,0,0,0,0
"43797",0,0,0,0,0
"43798",1,1,1,1,1
"43799",0,0,0,0,0
"43800",0,0,0,0,0
"43801",0,0,0,0,0
"43802",1,1,1,1,1
"43803",1,1,1,1,1
"43804",0,0,0,0,0
"43805",0,0,0,0,0
"43806",0,0,0,0,0
"43807",0,0,0,0,0
"43808",0,0,0,0,0
"43809",0,0,0,0,0
"43810",0,0,0,0,0
"43811",1,1,1,1,1
"43812",0,0,0,0,0
"43813",0,0,0,0,0
"43814",0,0,0,0,0
"43815",0,0,0,0,0
"43816",0,0,0,0,0
"43817",1,1,1,1,1
"43818",0,0,0,0,0
"43819",1,1,1,1,1
"43820",0,0,0,0,0
"43821",0,0,0,0,0
"43822",0,0,0,0,0
"43823",0,0,0,0,0
"43824",0,0,0,0,0
"43825",0,0,0,0,0
"43826",1,1,1,1,1
"43827",1,1,1,1,1
"43828",0,0,0,0,0
"43829",0,0,0,0,0
"43830",0,0,0,0,0
"43831",0,0,0,0,0
"43832",0,0,0,0,0
"43833",0,0,0,0,0
"43834",1,1,1,1,1
"43835",0,0,0,0,0
"43836",0,0,0,0,0
"43837",1,1,1,1,1
"43838",0,0,0,0,0
"43839",0,0,0,0,0
"43840",0,0,0,0,0
"43841",0,0,0,0,0
"43842",0,0,0,0,0
"43843",0,0,0,0,0
"43844",0,0,0,0,0
"43845",0,0,0,0,0
"43846",0,0,0,0,0
"43847",1,1,1,1,1
"43848",0,0,0,0,0
"43849",0,0,0,0,0
"43850",1,1,1,1,1
"43851",0,0,0,0,0
"43852",0,0,0,0,0
"43853",1,1,1,1,1
"43854",0,0,0,0,0
"43855",0,0,0,0,0
"43856",0,0,0,0,0
"43857",0,0,0,0,0
"43858",0,0,0,0,0
"43859",1,1,1,1,1
"43860",0,0,0,0,0
"43861",0,0,0,0,0
"43862",0,0,0,0,0
"43863",1,1,1,1,1
"43864",0,0,0,0,0
"43865",0,0,0,0,0
"43866",0,0,0,0,0
"43867",0,0,0,0,0
"43868",0,0,0,0,0
"43869",0,0,0,0,0
"43870",0,0,0,0,0
"43871",1,1,1,1,1
"43872",0,0,0,0,0
"43873",0,0,0,0,0
"43874",0,0,0,0,0
"43875",0,0,0,0,0
"43876",0,0,0,0,0
"43877",0,0,0,0,0
"43878",1,1,1,1,1
"43879",1,1,1,1,1
"43880",0,0,0,0,0
"43881",0,0,0,0,0
"43882",0,0,0,0,0
"43883",0,0,0,0,0
"43884",1,1,1,1,1
"43885",1,1,1,1,1
"43886",0,0,0,0,0
"43887",0,0,0,0,0
"43888",0,0,0,0,0
"43889",0,0,0,0,0
"43890",1,1,1,1,1
"43891",1,1,1,1,1
"43892",0,0,0,0,0
"43893",0,0,0,0,0
"43894",0,0,0,0,0
"43895",1,1,1,1,1
"43896",0,0,0,0,0
"43897",0,0,0,0,0
"43898",0,0,0,0,0
"43899",1,1,1,1,1
"43900",0,0,0,0,0
"43901",1,1,1,1,1
"43902",0,0,0,0,0
"43903",0,0,0,0,0
"43904",0,0,0,0,0
"43905",0,0,0,0,0
"43906",0,0,0,0,0
"43907",0,0,0,0,0
"43908",0,0,0,0,0
"43909",0,0,0,0,0
"43910",0,0,0,0,0
"43911",0,0,0,0,0
"43912",0,0,0,0,0
"43913",1,1,1,1,1
"43914",1,1,1,1,1
"43915",1,1,1,1,1
"43916",0,0,0,0,0
"43917",0,0,0,0,0
"43918",0,0,0,0,0
"43919",0,0,0,0,0
"43920",0,0,0,0,0
"43921",0,0,0,0,0
"43922",0,0,0,0,0
"43923",1,1,1,1,1
"43924",1,1,1,1,1
"43925",0,0,0,0,0
"43926",0,0,0,0,0
"43927",0,0,0,0,0
"43928",0,0,0,0,0
"43929",1,1,1,1,1
"43930",0,0,0,0,0
"43931",0,0,0,0,0
"43932",0,0,0,0,0
"43933",0,0,0,0,0
"43934",1,1,1,1,1
"43935",0,0,0,0,0
"43936",0,0,0,0,0
"43937",1,1,1,1,1
"43938",1,1,1,1,1
"43939",0,0,0,0,0
"43940",0,0,0,0,0
"43941",1,1,1,1,1
"43942",0,0,0,0,0
"43943",0,0,0,0,0
"43944",0,0,0,0,0
"43945",0,0,0,0,0
"43946",0,0,0,0,0
"43947",0,0,0,0,0
"43948",1,1,1,1,1
"43949",0,0,0,0,0
"43950",0,0,0,0,0
"43951",1,1,1,1,1
"43952",0,0,0,0,0
"43953",1,1,1,1,1
"43954",0,0,0,0,0
"43955",0,0,0,0,0
"43956",1,1,1,1,1
"43957",1,1,1,1,1
"43958",0,0,0,0,0
"43959",1,1,1,1,1
"43960",0,0,0,0,0
"43961",0,0,0,0,0
"43962",0,0,0,0,0
"43963",1,1,1,1,1
"43964",1,1,1,1,1
"43965",1,1,1,1,1
"43966",0,0,0,0,0
"43967",1,1,1,1,1
"43968",1,1,1,1,1
"43969",1,1,1,1,1
"43970",1,1,1,1,1
"43971",0,0,0,0,0
"43972",1,1,1,1,1
"43973",0,0,0,0,0
"43974",0,0,0,0,0
"43975",0,0,0,0,0
"43976",1,1,1,1,1
"43977",1,1,1,1,1
"43978",0,0,0,0,0
"43979",0,0,0,0,0
"43980",0,0,0,0,0
"43981",0,0,0,0,0
"43982",1,1,1,1,1
"43983",1,1,1,1,1
"43984",0,0,0,0,0
"43985",0,0,0,0,0
"43986",0,0,0,0,0
"43987",1,1,1,1,1
"43988",0,0,0,0,0
"43989",1,1,1,1,1
"43990",0,0,0,0,0
"43991",0,0,0,0,0
"43992",0,0,0,0,0
"43993",1,1,1,1,1
"43994",1,1,1,1,1
"43995",1,1,1,1,1
"43996",0,0,0,0,0
"43997",0,0,0,0,0
"43998",1,1,1,1,1
"43999",0,0,0,0,0
"44000",0,0,0,0,0
"44001",1,1,1,1,1
"44002",1,1,1,1,1
"44003",0,0,0,0,0
"44004",0,0,0,0,0
"44005",0,0,0,0,0
"44006",0,0,0,0,0
"44007",0,0,0,0,0
"44008",0,0,0,0,0
"44009",0,0,0,0,0
"44010",0,0,0,0,0
"44011",1,1,1,1,1
"44012",1,1,1,1,1
"44013",0,0,0,0,0
"44014",0,0,0,0,0
"44015",0,0,0,0,0
"44016",0,0,0,0,0
"44017",0,0,0,0,0
"44018",0,0,0,0,0
"44019",0,0,0,0,0
"44020",0,0,0,0,0
"44021",1,1,1,1,1
"44022",1,1,1,1,1
"44023",0,0,0,0,0
"44024",0,0,0,0,0
"44025",0,0,0,0,0
"44026",0,0,0,0,0
"44027",0,0,0,0,0
"44028",0,0,0,0,0
"44029",0,0,0,0,0
"44030",0,0,0,0,0
"44031",1,1,1,1,1
"44032",0,0,0,0,0
"44033",1,1,1,1,1
"44034",0,0,0,0,0
"44035",0,0,0,0,0
"44036",0,0,0,0,0
"44037",0,0,0,0,0
"44038",1,1,1,1,1
"44039",0,0,0,0,0
"44040",0,0,0,0,0
"44041",0,0,0,0,0
"44042",0,0,0,0,0
"44043",0,0,0,0,0
"44044",0,0,0,0,0
"44045",1,1,1,1,1
"44046",1,1,1,1,1
"44047",1,1,1,1,1
"44048",1,1,1,1,1
"44049",1,1,1,1,1
"44050",1,1,1,1,1
"44051",1,1,1,1,1
"44052",1,1,1,1,1
"44053",0,0,0,0,0
"44054",0,0,0,0,0
"44055",1,1,1,1,1
"44056",1,1,1,1,1
"44057",1,1,1,1,1
"44058",0,0,0,0,0
"44059",0,0,0,0,0
"44060",0,0,0,0,0
"44061",1,1,1,1,1
"44062",0,0,0,0,0
"44063",0,0,0,0,0
"44064",0,0,0,0,0
"44065",1,1,1,1,1
"44066",0,0,0,0,0
"44067",0,0,0,0,0
"44068",1,1,1,1,1
"44069",0,0,0,0,0
"44070",1,1,1,1,1
"44071",0,0,0,0,0
"44072",0,0,0,0,0
"44073",0,0,0,0,0
"44074",1,1,1,1,1
"44075",0,0,0,0,0
"44076",1,1,1,1,1
"44077",1,1,1,1,1
"44078",0,0,0,0,0
"44079",0,0,0,0,0
"44080",1,1,1,1,1
"44081",1,1,1,1,1
"44082",0,0,0,0,0
"44083",0,0,0,0,0
"44084",1,1,1,1,1
"44085",0,0,0,0,0
"44086",1,1,1,1,1
"44087",0,0,0,0,0
"44088",0,0,0,0,0
"44089",0,0,0,0,0
"44090",1,1,1,1,1
"44091",0,0,0,0,0
"44092",0,0,0,0,0
"44093",0,0,0,0,0
"44094",0,0,0,0,0
"44095",0,0,0,0,0
"44096",1,1,1,1,1
"44097",0,0,0,0,0
"44098",1,1,1,1,1
"44099",0,0,0,0,0
"44100",0,0,0,0,0
"44101",0,0,0,0,0
"44102",0,0,0,0,0
"44103",0,0,0,0,0
"44104",1,1,1,1,1
"44105",1,1,1,1,1
"44106",0,0,0,0,0
"44107",0,0,0,0,0
"44108",1,1,1,1,1
"44109",0,0,0,0,0
"44110",0,0,0,0,0
"44111",0,0,0,0,0
"44112",0,0,0,0,0
"44113",0,0,0,0,0
"44114",0,0,0,0,0
"44115",0,0,0,0,0
"44116",0,0,0,0,0
"44117",1,1,1,1,1
"44118",1,1,1,1,1
"44119",1,1,1,1,1
"44120",1,1,1,1,1
"44121",0,0,0,0,0
"44122",0,0,0,0,0
"44123",1,1,1,1,1
"44124",1,1,1,1,1
"44125",0,0,0,0,0
"44126",0,0,0,0,0
"44127",0,0,0,0,0
"44128",1,1,1,1,1
"44129",0,0,0,0,0
"44130",1,1,1,1,1
"44131",0,0,0,0,0
"44132",0,0,0,0,0
"44133",1,1,1,1,1
"44134",0,0,0,0,0
"44135",0,0,0,0,0
"44136",0,0,0,0,0
"44137",0,0,0,0,0
"44138",1,1,1,1,1
"44139",0,0,0,0,0
"44140",0,0,0,0,0
"44141",1,1,1,1,1
"44142",1,1,1,1,1
"44143",0,0,0,0,0
"44144",0,0,0,0,0
"44145",0,0,0,0,0
"44146",0,0,0,0,0
"44147",0,0,0,0,0
"44148",0,0,0,0,0
"44149",1,1,1,1,1
"44150",1,1,1,1,1
"44151",1,1,1,1,1
"44152",1,1,1,1,1
"44153",0,0,0,0,0
"44154",1,1,1,1,1
"44155",0,0,0,0,0
"44156",0,0,0,0,0
"44157",1,1,1,1,1
"44158",0,0,0,0,0
"44159",0,0,0,0,0
"44160",0,0,0,0,0
"44161",1,1,1,1,1
"44162",1,1,1,1,1
"44163",0,0,0,0,0
"44164",0,0,0,0,0
"44165",1,1,1,1,1
"44166",1,1,1,1,1
"44167",1,1,1,1,1
"44168",0,0,0,0,0
"44169",0,0,0,0,0
"44170",0,0,0,0,0
"44171",0,0,0,0,0
"44172",0,0,0,0,0
"44173",0,0,0,0,0
"44174",1,1,1,1,1
"44175",0,0,0,0,0
"44176",1,1,1,1,1
"44177",0,0,0,0,0
"44178",0,0,0,0,0
"44179",1,1,1,1,1
"44180",0,0,0,0,0
"44181",0,0,0,0,0
"44182",0,0,0,0,0
"44183",0,0,0,0,0
"44184",0,0,0,0,0
"44185",0,0,0,0,0
"44186",0,0,0,0,0
"44187",1,1,1,1,1
"44188",0,0,0,0,0
"44189",0,0,0,0,0
"44190",0,0,0,0,0
"44191",0,0,0,0,0
"44192",0,0,0,0,0
"44193",0,0,0,0,0
"44194",0,0,0,0,0
"44195",0,0,0,0,0
"44196",1,1,1,1,1
"44197",1,1,1,1,1
"44198",1,1,1,1,1
"44199",1,1,1,1,1
"44200",0,0,0,0,0
"44201",0,0,0,0,0
"44202",1,1,1,1,1
"44203",1,1,1,1,1
"44204",1,1,1,1,1
"44205",0,0,0,0,0
"44206",0,0,0,0,0
"44207",1,1,1,1,1
"44208",0,0,0,0,0
"44209",0,0,0,0,0
"44210",0,0,0,0,0
"44211",0,0,0,0,0
"44212",0,0,0,0,0
"44213",0,0,0,0,0
"44214",0,0,0,0,0
"44215",0,0,0,0,0
"44216",0,0,0,0,0
"44217",1,1,1,1,1
"44218",1,1,1,1,1
"44219",1,1,1,1,1
"44220",0,0,0,0,0
"44221",0,0,0,0,0
"44222",0,0,0,0,0
"44223",0,0,0,0,0
"44224",0,0,0,0,0
"44225",0,0,0,0,0
"44226",0,0,0,0,0
"44227",0,0,0,0,0
"44228",1,1,1,1,1
"44229",0,0,0,0,0
"44230",0,0,0,0,0
"44231",0,0,0,0,0
"44232",1,1,1,1,1
"44233",0,0,0,0,0
"44234",0,0,0,0,0
"44235",0,0,0,0,0
"44236",0,0,0,0,0
"44237",0,0,0,0,0
"44238",1,1,1,1,1
"44239",1,1,1,1,1
"44240",1,1,1,1,1
"44241",0,0,0,0,0
"44242",1,1,1,1,1
"44243",1,1,1,1,1
"44244",0,0,0,0,0
"44245",0,0,0,0,0
"44246",0,0,0,0,0
"44247",0,0,0,0,0
"44248",0,0,0,0,0
"44249",1,1,1,1,1
"44250",1,1,1,1,1
"44251",0,0,0,0,0
"44252",0,0,0,0,0
"44253",0,0,0,0,0
"44254",0,0,0,0,0
"44255",0,0,0,0,0
"44256",0,0,0,0,0
"44257",1,1,1,1,1
"44258",1,1,1,1,1
"44259",0,0,0,0,0
"44260",0,0,0,0,0
"44261",0,0,0,0,0
"44262",0,0,0,0,0
"44263",0,0,0,0,0
"44264",0,0,0,0,0
"44265",1,1,1,1,1
"44266",0,0,0,0,0
"44267",0,0,0,0,0
"44268",0,0,0,0,0
"44269",0,0,0,0,0
"44270",1,1,1,1,1
"44271",1,1,1,1,1
"44272",1,1,1,1,1
"44273",0,0,0,0,0
"44274",1,1,1,1,1
"44275",0,0,0,0,0
"44276",0,0,0,0,0
"44277",1,1,1,1,1
"44278",0,0,0,0,0
"44279",1,1,1,1,1
"44280",1,1,1,1,1
"44281",0,0,0,0,0
"44282",0,0,0,0,0
"44283",0,0,0,0,0
"44284",0,0,0,0,0
"44285",0,0,0,0,0
"44286",0,0,0,0,0
"44287",0,0,0,0,0
"44288",0,0,0,0,0
"44289",1,1,1,1,1
"44290",0,0,0,0,0
"44291",0,0,0,0,0
"44292",0,0,0,0,0
"44293",1,1,1,1,1
"44294",0,0,0,0,0
"44295",0,0,0,0,0
"44296",0,0,0,0,0
"44297",0,0,0,0,0
"44298",1,1,1,1,1
"44299",0,0,0,0,0
"44300",0,0,0,0,0
"44301",0,0,0,0,0
"44302",0,0,0,0,0
"44303",1,1,1,1,1
"44304",1,1,1,1,1
"44305",0,0,0,0,0
"44306",0,0,0,0,0
"44307",0,0,0,0,0
"44308",0,0,0,0,0
"44309",0,0,0,0,0
"44310",0,0,0,0,0
"44311",0,0,0,0,0
"44312",0,0,0,0,0
"44313",0,0,0,0,0
"44314",0,0,0,0,0
"44315",1,1,1,1,1
"44316",1,1,1,1,1
"44317",1,1,1,1,1
"44318",0,0,0,0,0
"44319",0,0,0,0,0
"44320",0,0,0,0,0
"44321",0,0,0,0,0
"44322",0,0,0,0,0
"44323",0,0,0,0,0
"44324",0,0,0,0,0
"44325",1,1,1,1,1
"44326",0,0,0,0,0
"44327",1,1,1,1,1
"44328",0,0,0,0,0
"44329",0,0,0,0,0
"44330",1,1,1,1,1
"44331",0,0,0,0,0
"44332",0,0,0,0,0
"44333",0,0,0,0,0
"44334",0,0,0,0,0
"44335",1,1,1,1,1
"44336",0,0,0,0,0
"44337",0,0,0,0,0
"44338",0,0,0,0,0
"44339",0,0,0,0,0
"44340",0,0,0,0,0
"44341",0,0,0,0,0
"44342",1,1,1,1,1
"44343",0,0,0,0,0
"44344",0,0,0,0,0
"44345",0,0,0,0,0
"44346",1,1,1,1,1
"44347",1,1,1,1,1
"44348",1,1,1,1,1
"44349",1,1,1,1,1
"44350",1,1,1,1,1
"44351",1,1,1,1,1
"44352",0,0,0,0,0
"44353",0,0,0,0,0
"44354",0,0,0,0,0
"44355",0,0,0,0,0
"44356",0,0,0,0,0
"44357",0,0,0,0,0
"44358",0,0,0,0,0
"44359",0,0,0,0,0
"44360",0,0,0,0,0
"44361",0,0,0,0,0
"44362",0,0,0,0,0
"44363",1,1,1,1,1
"44364",0,0,0,0,0
"44365",0,0,0,0,0
"44366",0,0,0,0,0
"44367",0,0,0,0,0
"44368",1,1,1,1,1
"44369",1,1,1,1,1
"44370",0,0,0,0,0
"44371",0,0,0,0,0
"44372",0,0,0,0,0
"44373",1,1,1,1,1
"44374",0,0,0,0,0
"44375",0,0,0,0,0
"44376",0,0,0,0,0
"44377",1,1,1,1,1
"44378",0,0,0,0,0
"44379",0,0,0,0,0
"44380",1,1,1,1,1
"44381",0,0,0,0,0
"44382",0,0,0,0,0
"44383",1,1,1,1,1
"44384",0,0,0,0,0
"44385",0,0,0,0,0
"44386",0,0,0,0,0
"44387",1,1,1,1,1
"44388",0,0,0,0,0
"44389",1,1,1,1,1
"44390",0,0,0,0,0
"44391",1,1,1,1,1
"44392",0,0,0,0,0
"44393",0,0,0,0,0
"44394",0,0,0,0,0
"44395",0,0,0,0,0
"44396",0,0,0,0,0
"44397",1,1,1,1,1
"44398",0,0,0,0,0
"44399",0,0,0,0,0
"44400",1,1,1,1,1
"44401",0,0,0,0,0
"44402",0,0,0,0,0
"44403",0,0,0,0,0
"44404",0,0,0,0,0
"44405",0,0,0,0,0
"44406",0,0,0,0,0
"44407",0,0,0,0,0
"44408",1,1,1,1,1
"44409",1,1,1,1,1
"44410",0,0,0,0,0
"44411",0,0,0,0,0
"44412",0,0,0,0,0
"44413",0,0,0,0,0
"44414",1,1,1,1,1
"44415",1,1,1,1,1
"44416",0,0,0,0,0
"44417",0,0,0,0,0
"44418",0,0,0,0,0
"44419",0,0,0,0,0
"44420",0,0,0,0,0
"44421",0,0,0,0,0
"44422",1,1,1,1,1
"44423",1,1,1,1,1
"44424",0,0,0,0,0
"44425",1,1,1,1,1
"44426",0,0,0,0,0
"44427",1,1,1,1,1
"44428",0,0,0,0,0
"44429",0,0,0,0,0
"44430",0,0,0,0,0
"44431",0,0,0,0,0
"44432",0,0,0,0,0
"44433",1,1,1,1,1
"44434",0,0,0,0,0
"44435",0,0,0,0,0
"44436",0,0,0,0,0
"44437",0,0,0,0,0
"44438",0,0,0,0,0
"44439",1,1,1,1,1
"44440",0,0,0,0,0
"44441",0,0,0,0,0
"44442",0,0,0,0,0
"44443",0,0,0,0,0
"44444",0,0,0,0,0
"44445",1,1,1,1,1
"44446",0,0,0,0,0
"44447",0,0,0,0,0
"44448",0,0,0,0,0
"44449",1,1,1,1,1
"44450",1,1,1,1,1
"44451",0,0,0,0,0
"44452",0,0,0,0,0
"44453",0,0,0,0,0
"44454",1,1,1,1,1
"44455",0,0,0,0,0
"44456",0,0,0,0,0
"44457",0,0,0,0,0
"44458",0,0,0,0,0
"44459",1,1,1,1,1
"44460",0,0,0,0,0
"44461",0,0,0,0,0
"44462",0,0,0,0,0
"44463",0,0,0,0,0
"44464",1,1,1,1,1
"44465",1,1,1,1,1
"44466",0,0,0,0,0
"44467",0,0,0,0,0
"44468",0,0,0,0,0
"44469",0,0,0,0,0
"44470",1,1,1,1,1
"44471",0,0,0,0,0
"44472",0,0,0,0,0
"44473",0,0,0,0,0
"44474",0,0,0,0,0
"44475",0,0,0,0,0
"44476",0,0,0,0,0
"44477",0,0,0,0,0
"44478",1,1,1,1,1
"44479",0,0,0,0,0
"44480",1,1,1,1,1
"44481",0,0,0,0,0
"44482",0,0,0,0,0
"44483",1,1,1,1,1
"44484",0,0,0,0,0
"44485",0,0,0,0,0
"44486",0,0,0,0,0
"44487",1,1,1,1,1
"44488",0,0,0,0,0
"44489",1,1,1,1,1
"44490",0,0,0,0,0
"44491",0,0,0,0,0
"44492",1,1,1,1,1
"44493",1,1,1,1,1
"44494",1,1,1,1,1
"44495",0,0,0,0,0
"44496",0,0,0,0,0
"44497",1,1,1,1,1
"44498",1,1,1,1,1
"44499",0,0,0,0,0
"44500",0,0,0,0,0
"44501",0,0,0,0,0
"44502",1,1,1,1,1
"44503",1,1,1,1,1
"44504",1,1,1,1,1
"44505",1,1,1,1,1
"44506",0,0,0,0,0
"44507",0,0,0,0,0
"44508",0,0,0,0,0
"44509",0,0,0,0,0
"44510",0,0,0,0,0
"44511",0,0,0,0,0
"44512",1,1,1,1,1
"44513",0,0,0,0,0
"44514",0,0,0,0,0
"44515",0,0,0,0,0
"44516",0,0,0,0,0
"44517",0,0,0,0,0
"44518",0,0,0,0,0
"44519",0,0,0,0,0
"44520",1,1,1,1,1
"44521",0,0,0,0,0
"44522",0,0,0,0,0
"44523",0,0,0,0,0
"44524",1,1,1,1,1
"44525",0,0,0,0,0
"44526",0,0,0,0,0
"44527",0,0,0,0,0
"44528",1,1,1,1,1
"44529",0,0,0,0,0
"44530",0,0,0,0,0
"44531",1,1,1,1,1
"44532",0,0,0,0,0
"44533",0,0,0,0,0
"44534",0,0,0,0,0
"44535",1,1,1,1,1
"44536",0,0,0,0,0
"44537",1,1,1,1,1
"44538",0,0,0,0,0
"44539",0,0,0,0,0
"44540",1,1,1,1,1
"44541",0,0,0,0,0
"44542",0,0,0,0,0
"44543",1,1,1,1,1
"44544",0,0,0,0,0
"44545",0,0,0,0,0
"44546",0,0,0,0,0
"44547",1,1,1,1,1
"44548",0,0,0,0,0
"44549",0,0,0,0,0
"44550",0,0,0,0,0
"44551",0,0,0,0,0
"44552",1,1,1,1,1
"44553",0,0,0,0,0
"44554",0,0,0,0,0
"44555",0,0,0,0,0
"44556",0,0,0,0,0
"44557",1,1,1,1,1
"44558",0,0,0,0,0
"44559",0,0,0,0,0
"44560",0,0,0,0,0
"44561",0,0,0,0,0
"44562",0,0,0,0,0
"44563",0,0,0,0,0
"44564",0,0,0,0,0
"44565",0,0,0,0,0
"44566",0,0,0,0,0
"44567",0,0,0,0,0
"44568",0,0,0,0,0
"44569",1,1,1,1,1
"44570",0,0,0,0,0
"44571",0,0,0,0,0
"44572",0,0,0,0,0
"44573",0,0,0,0,0
"44574",0,0,0,0,0
"44575",1,1,1,1,1
"44576",1,1,1,1,1
"44577",1,1,1,1,1
"44578",1,1,1,1,1
"44579",1,1,1,1,1
"44580",0,0,0,0,0
"44581",0,0,0,0,0
"44582",0,0,0,0,0
"44583",0,0,0,0,0
"44584",0,0,0,0,0
"44585",0,0,0,0,0
"44586",1,1,1,1,1
"44587",0,0,0,0,0
"44588",1,1,1,1,1
"44589",0,0,0,0,0
"44590",0,0,0,0,0
"44591",0,0,0,0,0
"44592",0,0,0,0,0
"44593",0,0,0,0,0
"44594",0,0,0,0,0
"44595",0,0,0,0,0
"44596",0,0,0,0,0
"44597",0,0,0,0,0
"44598",0,0,0,0,0
"44599",1,1,1,1,1
"44600",0,0,0,0,0
"44601",0,0,0,0,0
"44602",0,0,0,0,0
"44603",0,0,0,0,0
"44604",0,0,0,0,0
"44605",0,0,0,0,0
"44606",1,1,1,1,1
"44607",1,1,1,1,1
"44608",0,0,0,0,0
"44609",1,1,1,1,1
"44610",0,0,0,0,0
"44611",0,0,0,0,0
"44612",0,0,0,0,0
"44613",1,1,1,1,1
"44614",0,0,0,0,0
"44615",0,0,0,0,0
"44616",0,0,0,0,0
"44617",0,0,0,0,0
"44618",0,0,0,0,0
"44619",1,1,1,1,1
"44620",1,1,1,1,1
"44621",0,0,0,0,0
"44622",0,0,0,0,0
"44623",0,0,0,0,0
"44624",1,1,1,1,1
"44625",0,0,0,0,0
"44626",1,1,1,1,1
"44627",0,0,0,0,0
"44628",0,0,0,0,0
"44629",0,0,0,0,0
"44630",0,0,0,0,0
"44631",0,0,0,0,0
"44632",1,1,1,1,1
"44633",0,0,0,0,0
"44634",0,0,0,0,0
"44635",1,1,1,1,1
"44636",0,0,0,0,0
"44637",0,0,0,0,0
"44638",0,0,0,0,0
"44639",1,1,1,1,1
"44640",0,0,0,0,0
"44641",0,0,0,0,0
"44642",1,1,1,1,1
